modelfileversion,model,layer,skew,temperature,resistance (ohms)
4x1r1,rrvmz_600x120xs0_s,vmz,pcff,100,1.29684
4x1r1,rrvmz_600x200xs0,vmz,pcff,100,0.86254
4x1r1,rrvmz_600x200xs0_p,vmz,pcff,100,0.86254
4x1r1,rrvmz_600x200xs0_s,vmz,pcff,100,0.86254
4x1r1,rrvmz_900x200xs0,vmz,pcff,100,0.518756
4x1r1,rrvmz_900x200xs0_p,vmz,pcff,100,0.518756
4x1r1,rrvmz_900x200xs0_s,vmz,pcff,100,0.518756
4x1r1,rrvmz_1200x200xs0,vmz,pcff,125,0.416016
4x1r1,rrvmz_1200x200xs0_p,vmz,pcff,125,0.416016
4x1r1,rrvmz_1200x200xs0_s,vmz,pcff,125,0.416016
4x1r1,rrvmz_120x200xs0,vmz,pcff,125,4.16015
4x1r1,rrvmz_120x200xs0_p,vmz,pcff,125,4.16015
4x1r1,rrvmz_120x200xs0_s,vmz,pcff,125,4.16015
4x1r1,rrvmz_120x400xs0,vmz,pcff,125,2.279
4x1r1,rrvmz_120x400xs0_p,vmz,pcff,125,2.279
4x1r1,rrvmz_120x400xs0_s,vmz,pcff,125,2.279
4x1r1,rrvmz_120x600xs0,vmz,pcff,125,1.38672
4x1r1,rrvmz_120x600xs0_p,vmz,pcff,125,1.38672
4x1r1,rrvmz_120x600xs0_s,vmz,pcff,125,1.38672
4x1r1,rrvmz_1500x200xs0,vmz,pcff,125,0.332811
4x1r1,rrvmz_1500x200xs0_p,vmz,pcff,125,0.332811
4x1r1,rrvmz_1500x200xs0_s,vmz,pcff,125,0.332811
4x1r1,rrvmz_200x1200xs0,vmz,pcff,125,0.416016
4x1r1,rrvmz_200x1200xs0_p,vmz,pcff,125,0.416016
4x1r1,rrvmz_200x1200xs0_s,vmz,pcff,125,0.416016
4x1r1,rrvmz_200x120xs0,vmz,pcff,125,4.16015
4x1r1,rrvmz_200x120xs0_p,vmz,pcff,125,4.16015
4x1r1,rrvmz_200x120xs0_s,vmz,pcff,125,4.16015
4x1r1,rrvmz_200x1500xs0,vmz,pcff,125,0.332811
4x1r1,rrvmz_200x1500xs0_p,vmz,pcff,125,0.332811
4x1r1,rrvmz_200x1500xs0_s,vmz,pcff,125,0.332811
4x1r1,rrvmz_200x600xs0,vmz,pcff,125,0.92232
4x1r1,rrvmz_200x600xs0_p,vmz,pcff,125,0.92232
4x1r1,rrvmz_200x600xs0_s,vmz,pcff,125,0.92232
4x1r1,rrvmz_200x900xs0,vmz,pcff,125,0.55471
4x1r1,rrvmz_200x900xs0_p,vmz,pcff,125,0.55471
4x1r1,rrvmz_200x900xs0_s,vmz,pcff,125,0.55471
4x1r1,rrvmz_400x120xs0,vmz,pcff,125,2.279
4x1r1,rrvmz_400x120xs0_p,vmz,pcff,125,2.279
4x1r1,rrvmz_400x120xs0_s,vmz,pcff,125,2.279
4x1r1,rrvmz_600x120xs0,vmz,pcff,125,1.38672
4x1r1,rrvmz_600x120xs0_p,vmz,pcff,125,1.38672
4x1r1,rrvmz_600x120xs0_s,vmz,pcff,125,1.38672
4x1r1,rrvmz_600x200xs0,vmz,pcff,125,0.92232
4x1r1,rrvmz_600x200xs0_p,vmz,pcff,125,0.92232
4x1r1,rrvmz_600x200xs0_s,vmz,pcff,125,0.92232
4x1r1,rrvmz_900x200xs0,vmz,pcff,125,0.55471
4x1r1,rrvmz_900x200xs0_p,vmz,pcff,125,0.55471
4x1r1,rrvmz_900x200xs0_s,vmz,pcff,125,0.55471
4x1r1,rrgv0_1850x800xs0,gv0,pcss,-40,0.0129772
4x1r1,rrgv0_1850x800xs0_p,gv0,pcss,-40,0.0129772
4x1r1,rrgv0_1850x800xs0_s,gv0,pcss,-40,0.0129772
4x1r1,rrgv0_3700x800xs0,gv0,pcss,-40,0.00637081
4x1r1,rrgv0_3700x800xs0_p,gv0,pcss,-40,0.00637081
4x1r1,rrgv0_3700x800xs0_s,gv0,pcss,-40,0.00637081
4x1r1,rrgv0_7400x800xs0,gv0,pcss,-40,0.00315643
4x1r1,rrgv0_7400x800xs0_p,gv0,pcss,-40,0.00315643
4x1r1,rrgv0_7400x800xs0_s,gv0,pcss,-40,0.00315643
4x1r1,rrgv0_800x1850xs0,gv0,pcss,-40,0.0129772
4x1r1,rrgv0_800x1850xs0_p,gv0,pcss,-40,0.0129772
4x1r1,rrgv0_800x1850xs0_s,gv0,pcss,-40,0.0129772
4x1r1,rrgv0_800x3700xs0,gv0,pcss,-40,0.00637081
4x1r1,rrgv0_800x3700xs0_p,gv0,pcss,-40,0.00637081
4x1r1,rrgv0_800x3700xs0_s,gv0,pcss,-40,0.00637081
4x1r1,rrgv0_800x7400xs0,gv0,pcss,-40,0.00315643
4x1r1,rrgv0_800x7400xs0_p,gv0,pcss,-40,0.00315643
4x1r1,rrgv0_800x7400xs0_s,gv0,pcss,-40,0.00315643
4x1r1,rrgv0_1850x800xs0,gv0,pcss,25,0.016799
4x1r1,rrgv0_1850x800xs0_p,gv0,pcss,25,0.016799
4x1r1,rrgv0_1850x800xs0_s,gv0,pcss,25,0.016799
4x1r1,rrgv0_3700x800xs0,gv0,pcss,25,0.008247
4x1r1,rrgv0_3700x800xs0_p,gv0,pcss,25,0.008247
4x1r1,rrgv0_3700x800xs0_s,gv0,pcss,25,0.008247
4x1r1,rrgv0_7400x800xs0,gv0,pcss,25,0.004086
4x1r1,rrgv0_7400x800xs0_p,gv0,pcss,25,0.004086
4x1r1,rrgv0_7400x800xs0_s,gv0,pcss,25,0.004086
4x1r1,rrgv0_800x1850xs0,gv0,pcss,25,0.016799
4x1r1,rrgv0_800x1850xs0_p,gv0,pcss,25,0.016799
4x1r1,rrgv0_800x1850xs0_s,gv0,pcss,25,0.016799
4x1r1,rrgv0_800x3700xs0,gv0,pcss,25,0.008247
4x1r1,rrgv0_800x3700xs0_p,gv0,pcss,25,0.008247
4x1r1,rrgv0_800x3700xs0_s,gv0,pcss,25,0.008247
4x1r1,rrgv0_800x7400xs0,gv0,pcss,25,0.004086
4x1r1,rrgv0_800x7400xs0_p,gv0,pcss,25,0.004086
4x1r1,rrgv0_800x7400xs0_s,gv0,pcss,25,0.004086
4x1r1,rrgv0_1850x800xs0,gv0,pcss,100,0.0212087
4x1r1,rrgv0_1850x800xs0_p,gv0,pcss,100,0.0212087
4x1r1,rrgv0_1850x800xs0_s,gv0,pcss,100,0.0212087
4x1r1,rrgv0_3700x800xs0,gv0,pcss,100,0.0104118
4x1r1,rrgv0_3700x800xs0_p,gv0,pcss,100,0.0104118
4x1r1,rrgv0_3700x800xs0_s,gv0,pcss,100,0.0104118
4x1r1,rrgv0_7400x800xs0,gv0,pcss,100,0.00515858
4x1r1,rrgv0_7400x800xs0_p,gv0,pcss,100,0.00515858
4x1r1,rrgv0_7400x800xs0_s,gv0,pcss,100,0.00515858
4x1r1,rrgv0_800x1850xs0,gv0,pcss,100,0.0212087
4x1r1,rrgv0_800x1850xs0_p,gv0,pcss,100,0.0212087
4x1r1,rrgv0_800x1850xs0_s,gv0,pcss,100,0.0212087
4x1r1,rrgv0_800x3700xs0,gv0,pcss,100,0.0104118
4x1r1,rrgv0_800x3700xs0_p,gv0,pcss,100,0.0104118
4x1r1,rrgv0_800x3700xs0_s,gv0,pcss,100,0.0104118
4x1r1,rrgv0_800x7400xs0,gv0,pcss,100,0.00515858
4x1r1,rrgv0_800x7400xs0_p,gv0,pcss,100,0.00515858
4x1r1,rrgv0_800x7400xs0_s,gv0,pcss,100,0.00515858
4x1r1,rrgv0_1850x800xs0,gv0,pcss,125,0.0226787
4x1r1,rrgv0_1850x800xs0_p,gv0,pcss,125,0.0226787
4x1r1,rrgv0_1850x800xs0_s,gv0,pcss,125,0.0226787
4x1r1,rrgv0_3700x800xs0,gv0,pcss,125,0.0111335
4x1r1,rrgv0_3700x800xs0_p,gv0,pcss,125,0.0111335
4x1r1,rrgv0_3700x800xs0_s,gv0,pcss,125,0.0111335
4x1r1,rrgv0_7400x800xs0,gv0,pcss,125,0.0055161
4x1r1,rrgv0_7400x800xs0_p,gv0,pcss,125,0.0055161
4x1r1,rrgv0_7400x800xs0_s,gv0,pcss,125,0.0055161
4x1r1,rrgv0_800x1850xs0,gv0,pcss,125,0.0226787
4x1r1,rrgv0_800x1850xs0_p,gv0,pcss,125,0.0226787
4x1r1,rrgv0_800x1850xs0_s,gv0,pcss,125,0.0226787
4x1r1,rrgv0_800x3700xs0,gv0,pcss,125,0.0111335
4x1r1,rrgv0_800x3700xs0_p,gv0,pcss,125,0.0111335
4x1r1,rrgv0_800x3700xs0_s,gv0,pcss,125,0.0111335
4x1r1,rrgv0_800x7400xs0,gv0,pcss,125,0.0055161
4x1r1,rrgv0_800x7400xs0_p,gv0,pcss,125,0.0055161
4x1r1,rrgv0_800x7400xs0_s,gv0,pcss,125,0.0055161
4x1r1,rrgv1_10000x6000xs0,gv1,pcss,-40,0.00026574
4x1r1,rrgv1_10000x6000xs0_p,gv1,pcss,-40,0.00026574
4x1r1,rrgv1_10000x6000xs0_s,gv1,pcss,-40,0.00026574
4x1r1,rrgv1_30000x6000xs0,gv1,pcss,-40,8.88E-05
4x1r1,rrgv1_30000x6000xs0_p,gv1,pcss,-40,8.88E-05
4x1r1,rrgv1_30000x6000xs0_s,gv1,pcss,-40,8.88E-05
4x1r1,rrgv1_6000x10000xs0,gv1,pcss,-40,0.00026574
4x1r1,rrgv1_6000x10000xs0_p,gv1,pcss,-40,0.00026574
4x1r1,rrgv1_6000x10000xs0_s,gv1,pcss,-40,0.00026574
4x1r1,rrgv1_6000x30000xs0,gv1,pcss,-40,8.88E-05
4x1r1,rrgv1_6000x30000xs0_p,gv1,pcss,-40,8.88E-05
4x1r1,rrgv1_6000x30000xs0_s,gv1,pcss,-40,8.88E-05
4x1r1,rrgv1_10000x6000xs0,gv1,pcss,25,0.000344
4x1r1,rrgv1_10000x6000xs0_p,gv1,pcss,25,0.000344
4x1r1,rrgv1_10000x6000xs0_s,gv1,pcss,25,0.000344
4x1r1,rrgv1_30000x6000xs0,gv1,pcss,25,0.000115
4x1r1,rrgv1_30000x6000xs0_p,gv1,pcss,25,0.000115
4x1r1,rrgv1_30000x6000xs0_s,gv1,pcss,25,0.000115
4x1r1,rrgv1_6000x10000xs0,gv1,pcss,25,0.000344
4x1r1,rrgv1_6000x10000xs0_p,gv1,pcss,25,0.000344
4x1r1,rrgv1_6000x10000xs0_s,gv1,pcss,25,0.000344
4x1r1,rrgv1_6000x30000xs0,gv1,pcss,25,0.000115
4x1r1,rrgv1_6000x30000xs0_p,gv1,pcss,25,0.000115
4x1r1,rrgv1_6000x30000xs0_s,gv1,pcss,25,0.000115
4x1r1,rrgv1_10000x6000xs0,gv1,pcss,100,0.0004343
4x1r1,rrgv1_10000x6000xs0_p,gv1,pcss,100,0.0004343
4x1r1,rrgv1_10000x6000xs0_s,gv1,pcss,100,0.0004343
4x1r1,rrgv1_30000x6000xs0,gv1,pcss,100,0.000145187
4x1r1,rrgv1_30000x6000xs0_p,gv1,pcss,100,0.000145187
4x1r1,rrgv1_30000x6000xs0_s,gv1,pcss,100,0.000145187
4x1r1,rrgv1_6000x10000xs0,gv1,pcss,100,0.0004343
4x1r1,rrgv1_6000x10000xs0_p,gv1,pcss,100,0.0004343
4x1r1,rrgv1_6000x10000xs0_s,gv1,pcss,100,0.0004343
4x1r1,rrgv1_6000x30000xs0,gv1,pcss,100,0.000145187
4x1r1,rrgv1_6000x30000xs0_p,gv1,pcss,100,0.000145187
4x1r1,rrgv1_6000x30000xs0_s,gv1,pcss,100,0.000145187
4x1r1,rrgv1_10000x6000xs0,gv1,pcss,125,0.0004644
4x1r1,rrgv1_10000x6000xs0_p,gv1,pcss,125,0.0004644
4x1r1,rrgv1_10000x6000xs0_s,gv1,pcss,125,0.0004644
4x1r1,rrgv1_30000x6000xs0,gv1,pcss,125,0.00015525
4x1r1,rrgv1_30000x6000xs0_p,gv1,pcss,125,0.00015525
4x1r1,rrgv1_30000x6000xs0_s,gv1,pcss,125,0.00015525
4x1r1,rrgv1_6000x10000xs0,gv1,pcss,125,0.0004644
4x1r1,rrgv1_6000x10000xs0_p,gv1,pcss,125,0.0004644
4x1r1,rrgv1_6000x10000xs0_s,gv1,pcss,125,0.0004644
4x1r1,rrgv1_6000x30000xs0,gv1,pcss,125,0.00015525
4x1r1,rrgv1_6000x30000xs0_p,gv1,pcss,125,0.00015525
4x1r1,rrgv1_6000x30000xs0_s,gv1,pcss,125,0.00015525
4x1r1,rrv0gcn_100x44xs2,v0,pcss,-40,5.80882
4x1r1,rrv0gcn_100x44xs2_p,v0,pcss,-40,7.51241
4x1r1,rrv0gcn_100x44xs2_s,v0,pcss,-40,6.33435
4x1r1,rrv0gcn_68x44xs2,v0,pcss,-40,8.54238
4x1r1,rrv0gcn_68x44xs2p,v0,pcss,-40,8.54238
4x1r1,rrv0gcn_68x44xs2_p,v0,pcss,-40,21.4252
4x1r1,rrv0gcn_68x44xs2p_p,v0,pcss,-40,19.2616
4x1r1,rrv0gcn_68x44xs2p_s,v0,pcss,-40,9.80107
4x1r1,rrv0gcn_68x44xs2_s,v0,pcss,-40,9.11188
4x1r1,rrv0tcn_44x100xs2,v0,pcss,-40,5.80882
4x1r1,rrv0tcn_44x100xs2_p,v0,pcss,-40,6.11312
4x1r1,rrv0tcn_44x100xs2_s,v0,pcss,-40,5.80882
4x1r1,rrv0tcn_64x44xs0,v0,pcss,-40,13.2018
4x1r1,rrv0tcn_64x44xs0_p,v0,pcss,-40,14.0877
4x1r1,rrv0tcn_64x44xs0_s,v0,pcss,-40,14.0877
4x1r1,rrv0tcn_68x44xs2,v0,pcss,-40,13.2018
4x1r1,rrv0tcn_68x44xs2p,v0,pcss,-40,13.2018
4x1r1,rrv0tcn_68x44xs2_p,v0,pcss,-40,15.1888
4x1r1,rrv0tcn_68x44xs2p_p,v0,pcss,-40,13.2018
4x1r1,rrv0tcn_68x44xs2p_s,v0,pcss,-40,13.2018
4x1r1,rrv0tcn_68x44xs2_s,v0,pcss,-40,13.2018
4x1r1,rrv0tcn_68x44xs2_u,v0,pcss,-40,15.1888
4x1r1,rrv0gcn_100x44xs2,v0,pcss,25,6.00395
4x1r1,rrv0gcn_100x44xs2_p,v0,pcss,25,7.76476
4x1r1,rrv0gcn_100x44xs2_s,v0,pcss,25,6.54713
4x1r1,rrv0gcn_68x44xs2,v0,pcss,25,8.82933
4x1r1,rrv0gcn_68x44xs2p,v0,pcss,25,8.82933
4x1r1,rrv0gcn_68x44xs2_p,v0,pcss,25,22.1449
4x1r1,rrv0gcn_68x44xs2p_p,v0,pcss,25,19.9086
4x1r1,rrv0gcn_68x44xs2p_s,v0,pcss,25,10.1303
4x1r1,rrv0gcn_68x44xs2_s,v0,pcss,25,9.41796
4x1r1,rrv0tcn_44x100xs2,v0,pcss,25,6.00395
4x1r1,rrv0tcn_44x100xs2_p,v0,pcss,25,6.31847
4x1r1,rrv0tcn_44x100xs2_s,v0,pcss,25,6.00395
4x1r1,rrv0tcn_64x44xs0,v0,pcss,25,13.6453
4x1r1,rrv0tcn_64x44xs0_p,v0,pcss,25,14.5609
4x1r1,rrv0tcn_64x44xs0_s,v0,pcss,25,14.5609
4x1r1,rrv0tcn_68x44xs2,v0,pcss,25,13.6453
4x1r1,rrv0tcn_68x44xs2p,v0,pcss,25,13.6453
4x1r1,rrv0tcn_68x44xs2_p,v0,pcss,25,15.699
4x1r1,rrv0tcn_68x44xs2p_p,v0,pcss,25,13.6453
4x1r1,rrv0tcn_68x44xs2p_s,v0,pcss,25,13.6453
4x1r1,rrv0tcn_68x44xs2_s,v0,pcss,25,13.6453
4x1r1,rrv0tcn_68x44xs2_u,v0,pcss,25,15.699
4x1r1,rrv0gcn_100x44xs2,v0,pcss,100,6.2291
4x1r1,rrv0gcn_100x44xs2_p,v0,pcss,100,8.05594
4x1r1,rrv0gcn_100x44xs2_s,v0,pcss,100,6.79265
4x1r1,rrv0gcn_68x44xs2,v0,pcss,100,9.16043
4x1r1,rrv0gcn_68x44xs2p,v0,pcss,100,9.16043
4x1r1,rrv0gcn_68x44xs2_p,v0,pcss,100,22.9753
4x1r1,rrv0gcn_68x44xs2p_p,v0,pcss,100,20.6552
4x1r1,rrv0gcn_68x44xs2p_s,v0,pcss,100,10.5102
4x1r1,rrv0gcn_68x44xs2_s,v0,pcss,100,9.77113
4x1r1,rrv0tcn_44x100xs2,v0,pcss,100,6.2291
4x1r1,rrv0tcn_44x100xs2_p,v0,pcss,100,6.55541
4x1r1,rrv0tcn_44x100xs2_s,v0,pcss,100,6.2291
4x1r1,rrv0tcn_64x44xs0,v0,pcss,100,14.157
4x1r1,rrv0tcn_64x44xs0_p,v0,pcss,100,15.1069
4x1r1,rrv0tcn_64x44xs0_s,v0,pcss,100,15.1069
4x1r1,rrv0tcn_68x44xs2,v0,pcss,100,14.157
4x1r1,rrv0tcn_68x44xs2p,v0,pcss,100,14.157
4x1r1,rrv0tcn_68x44xs2_p,v0,pcss,100,16.2877
4x1r1,rrv0tcn_68x44xs2p_p,v0,pcss,100,14.157
4x1r1,rrv0tcn_68x44xs2p_s,v0,pcss,100,14.157
4x1r1,rrv0tcn_68x44xs2_s,v0,pcss,100,14.157
4x1r1,rrv0tcn_68x44xs2_u,v0,pcss,100,16.2877
4x1r1,rrv0gcn_100x44xs2,v0,pcss,125,6.30415
4x1r1,rrv0gcn_100x44xs2_p,v0,pcss,125,8.153
4x1r1,rrv0gcn_100x44xs2_s,v0,pcss,125,6.87449
4x1r1,rrv0gcn_68x44xs2,v0,pcss,125,9.2708
4x1r1,rrv0gcn_68x44xs2p,v0,pcss,125,9.2708
4x1r1,rrv0gcn_68x44xs2_p,v0,pcss,125,23.2521
4x1r1,rrv0gcn_68x44xs2p_p,v0,pcss,125,20.904
4x1r1,rrv0gcn_68x44xs2p_s,v0,pcss,125,10.6368
4x1r1,rrv0gcn_68x44xs2_s,v0,pcss,125,9.88886
4x1r1,rrv0tcn_44x100xs2,v0,pcss,125,6.30415
4x1r1,rrv0tcn_44x100xs2_p,v0,pcss,125,6.63439
4x1r1,rrv0tcn_44x100xs2_s,v0,pcss,125,6.30415
4x1r1,rrv0tcn_64x44xs0,v0,pcss,125,14.3276
4x1r1,rrv0tcn_64x44xs0_p,v0,pcss,125,15.2889
4x1r1,rrv0tcn_64x44xs0_s,v0,pcss,125,15.2889
4x1r1,rrv0tcn_68x44xs2,v0,pcss,125,14.3276
4x1r1,rrv0tcn_68x44xs2p,v0,pcss,125,14.3276
4x1r1,rrv0tcn_68x44xs2_p,v0,pcss,125,16.484
4x1r1,rrv0tcn_68x44xs2p_p,v0,pcss,125,14.3276
4x1r1,rrv0tcn_68x44xs2p_s,v0,pcss,125,14.3276
4x1r1,rrv0tcn_68x44xs2_s,v0,pcss,125,14.3276
4x1r1,rrv0tcn_68x44xs2_u,v0,pcss,125,16.484
4x1r1,rrv1_108x52xs2,v1,pcss,-40,4.21422
4x1r1,rrv1_108x52xs2_p,v1,pcss,-40,4.65887
4x1r1,rrv1_108x52xs2_s,v1,pcss,-40,4.32168
4x1r1,rrv1_108x60xs2,v1,pcss,-40,3.65233
4x1r1,rrv1_108x60xs2_p,v1,pcss,-40,3.65233
4x1r1,rrv1_108x60xs2_s,v1,pcss,-40,3.65233
4x1r1,rrv1_60x108xs2,v1,pcss,-40,3.65233
4x1r1,rrv1_60x108xs2_p,v1,pcss,-40,3.65233
4x1r1,rrv1_60x108xs2_s,v1,pcss,-40,3.65233
4x1r1,rrv1_60x44xs2,v1,pcss,-40,8.96481
4x1r1,rrv1_60x44xs2_p,v1,pcss,-40,9.96092
4x1r1,rrv1_60x44xs2_s,v1,pcss,-40,8.96481
4x1r1,rrv1_60x44xs2_u,v1,pcss,-40,10.7272
4x1r1,rrv1_60x56xs2,v1,pcss,-40,7.04377
4x1r1,rrv1_60x56xs2_p,v1,pcss,-40,7.04377
4x1r1,rrv1_60x56xs2_s,v1,pcss,-40,7.04377
4x1r1,rrv1_60x76xs2,v1,pcss,-40,5.19016
4x1r1,rrv1_60x76xs2_p,v1,pcss,-40,5.19016
4x1r1,rrv1_60x76xs2_s,v1,pcss,-40,5.19016
4x1r1,rrv1_60x90xs2,v1,pcss,-40,4.38279
4x1r1,rrv1_60x90xs2_p,v1,pcss,-40,4.38279
4x1r1,rrv1_60x90xs2_s,v1,pcss,-40,4.38279
4x1r1,rrv1_70x70xs0,v1,pcss,-40,5.21642
4x1r1,rrv1_70x70xs0_p,v1,pcss,-40,5.21642
4x1r1,rrv1_70x70xs0_s,v1,pcss,-40,5.21642
4x1r1,rrv1_76x52xs2,v1,pcss,-40,5.98863
4x1r1,rrv1_76x52xs2_p,v1,pcss,-40,6.6205
4x1r1,rrv1_76x52xs2_s,v1,pcss,-40,6.14133
4x1r1,rrv1_76x60xs2,v1,pcss,-40,5.19016
4x1r1,rrv1_76x60xs2_p,v1,pcss,-40,5.19016
4x1r1,rrv1_76x60xs2_s,v1,pcss,-40,5.19016
4x1r1,rrv1_90x52xs2,v1,pcss,-40,5.05707
4x1r1,rrv1_90x52xs2_p,v1,pcss,-40,5.59065
4x1r1,rrv1_90x52xs2_s,v1,pcss,-40,5.18602
4x1r1,rrv1_90x60xs2,v1,pcss,-40,4.38279
4x1r1,rrv1_90x60xs2_p,v1,pcss,-40,5.14187
4x1r1,rrv1_90x60xs2_s,v1,pcss,-40,5.14187
4x1r1,rrv1_108x52xs2,v1,pcss,25,4.25851
4x1r1,rrv1_108x52xs2_p,v1,pcss,25,4.70783
4x1r1,rrv1_108x52xs2_s,v1,pcss,25,4.3671
4x1r1,rrv1_108x60xs2,v1,pcss,25,3.69071
4x1r1,rrv1_108x60xs2_p,v1,pcss,25,3.69071
4x1r1,rrv1_108x60xs2_s,v1,pcss,25,3.69071
4x1r1,rrv1_60x108xs2,v1,pcss,25,3.69071
4x1r1,rrv1_60x108xs2_p,v1,pcss,25,3.69071
4x1r1,rrv1_60x108xs2_s,v1,pcss,25,3.69071
4x1r1,rrv1_60x44xs2,v1,pcss,25,9.05902
4x1r1,rrv1_60x44xs2_p,v1,pcss,25,10.0656
4x1r1,rrv1_60x44xs2_s,v1,pcss,25,9.05902
4x1r1,rrv1_60x44xs2_u,v1,pcss,25,10.8399
4x1r1,rrv1_60x56xs2,v1,pcss,25,7.1178
4x1r1,rrv1_60x56xs2_p,v1,pcss,25,7.1178
4x1r1,rrv1_60x56xs2_s,v1,pcss,25,7.1178
4x1r1,rrv1_60x76xs2,v1,pcss,25,5.2447
4x1r1,rrv1_60x76xs2_p,v1,pcss,25,5.2447
4x1r1,rrv1_60x76xs2_s,v1,pcss,25,5.2447
4x1r1,rrv1_60x90xs2,v1,pcss,25,4.42885
4x1r1,rrv1_60x90xs2_p,v1,pcss,25,4.42885
4x1r1,rrv1_60x90xs2_s,v1,pcss,25,4.42885
4x1r1,rrv1_70x70xs0,v1,pcss,25,5.27124
4x1r1,rrv1_70x70xs0_p,v1,pcss,25,5.27124
4x1r1,rrv1_70x70xs0_s,v1,pcss,25,5.27124
4x1r1,rrv1_76x52xs2,v1,pcss,25,6.05157
4x1r1,rrv1_76x52xs2_p,v1,pcss,25,6.69008
4x1r1,rrv1_76x52xs2_s,v1,pcss,25,6.20587
4x1r1,rrv1_76x60xs2,v1,pcss,25,5.2447
4x1r1,rrv1_76x60xs2_p,v1,pcss,25,5.2447
4x1r1,rrv1_76x60xs2_s,v1,pcss,25,5.2447
4x1r1,rrv1_90x52xs2,v1,pcss,25,5.11022
4x1r1,rrv1_90x52xs2_p,v1,pcss,25,5.6494
4x1r1,rrv1_90x52xs2_s,v1,pcss,25,5.24052
4x1r1,rrv1_90x60xs2,v1,pcss,25,4.42885
4x1r1,rrv1_90x60xs2_p,v1,pcss,25,5.19591
4x1r1,rrv1_90x60xs2_s,v1,pcss,25,5.19591
4x1r1,rrv1_108x52xs2,v1,pcss,100,4.30961
4x1r1,rrv1_108x52xs2_p,v1,pcss,100,4.76432
4x1r1,rrv1_108x52xs2_s,v1,pcss,100,4.41951
4x1r1,rrv1_108x60xs2,v1,pcss,100,3.735
4x1r1,rrv1_108x60xs2_p,v1,pcss,100,3.735
4x1r1,rrv1_108x60xs2_s,v1,pcss,100,3.735
4x1r1,rrv1_60x108xs2,v1,pcss,100,3.735
4x1r1,rrv1_60x108xs2_p,v1,pcss,100,3.735
4x1r1,rrv1_60x108xs2_s,v1,pcss,100,3.735
4x1r1,rrv1_60x44xs2,v1,pcss,100,9.16773
4x1r1,rrv1_60x44xs2_p,v1,pcss,100,10.1864
4x1r1,rrv1_60x44xs2_s,v1,pcss,100,9.16773
4x1r1,rrv1_60x44xs2_u,v1,pcss,100,10.97
4x1r1,rrv1_60x56xs2,v1,pcss,100,7.20321
4x1r1,rrv1_60x56xs2_p,v1,pcss,100,7.20321
4x1r1,rrv1_60x56xs2_s,v1,pcss,100,7.20321
4x1r1,rrv1_60x76xs2,v1,pcss,100,5.30764
4x1r1,rrv1_60x76xs2_p,v1,pcss,100,5.30764
4x1r1,rrv1_60x76xs2_s,v1,pcss,100,5.30764
4x1r1,rrv1_60x90xs2,v1,pcss,100,4.482
4x1r1,rrv1_60x90xs2_p,v1,pcss,100,4.482
4x1r1,rrv1_60x90xs2_s,v1,pcss,100,4.482
4x1r1,rrv1_70x70xs0,v1,pcss,100,5.33449
4x1r1,rrv1_70x70xs0_p,v1,pcss,100,5.33449
4x1r1,rrv1_70x70xs0_s,v1,pcss,100,5.33449
4x1r1,rrv1_76x52xs2,v1,pcss,100,6.12419
4x1r1,rrv1_76x52xs2_p,v1,pcss,100,6.77036
4x1r1,rrv1_76x52xs2_s,v1,pcss,100,6.28034
4x1r1,rrv1_76x60xs2,v1,pcss,100,5.30764
4x1r1,rrv1_76x60xs2_p,v1,pcss,100,5.30764
4x1r1,rrv1_76x60xs2_s,v1,pcss,100,5.30764
4x1r1,rrv1_90x52xs2,v1,pcss,100,5.17154
4x1r1,rrv1_90x52xs2_p,v1,pcss,100,5.71719
4x1r1,rrv1_90x52xs2_s,v1,pcss,100,5.30341
4x1r1,rrv1_90x60xs2,v1,pcss,100,4.482
4x1r1,rrv1_90x60xs2_p,v1,pcss,100,5.25826
4x1r1,rrv1_90x60xs2_s,v1,pcss,100,5.25826
4x1r1,rrv1_108x52xs2,v1,pcss,125,4.32665
4x1r1,rrv1_108x52xs2_p,v1,pcss,125,4.78316
4x1r1,rrv1_108x52xs2_s,v1,pcss,125,4.43697
4x1r1,rrv1_108x60xs2,v1,pcss,125,3.74976
4x1r1,rrv1_108x60xs2_p,v1,pcss,125,3.74976
4x1r1,rrv1_108x60xs2_s,v1,pcss,125,3.74976
4x1r1,rrv1_60x108xs2,v1,pcss,125,3.74976
4x1r1,rrv1_60x108xs2_p,v1,pcss,125,3.74976
4x1r1,rrv1_60x108xs2_s,v1,pcss,125,3.74976
4x1r1,rrv1_60x44xs2,v1,pcss,125,9.20396
4x1r1,rrv1_60x44xs2_p,v1,pcss,125,10.2266
4x1r1,rrv1_60x44xs2_s,v1,pcss,125,9.20396
4x1r1,rrv1_60x44xs2_u,v1,pcss,125,11.0133
4x1r1,rrv1_60x56xs2,v1,pcss,125,7.23168
4x1r1,rrv1_60x56xs2_p,v1,pcss,125,7.23168
4x1r1,rrv1_60x56xs2_s,v1,pcss,125,7.23168
4x1r1,rrv1_60x76xs2,v1,pcss,125,5.32862
4x1r1,rrv1_60x76xs2_p,v1,pcss,125,5.32862
4x1r1,rrv1_60x76xs2_s,v1,pcss,125,5.32862
4x1r1,rrv1_60x90xs2,v1,pcss,125,4.49971
4x1r1,rrv1_60x90xs2_p,v1,pcss,125,4.49971
4x1r1,rrv1_60x90xs2_s,v1,pcss,125,4.49971
